Source	Character	Field	OldValue	NewValue
rrtk	盾	story		This is a magic<strong> shield</strong> with <em>ten </em>(十) <em>eyes</em> (目) which have the power to <em>drag</em> (⺁) the victim towards it.
rrtk	循	keywords		sequential
rrtk	循	story		This is mostly used in the word <i>circulation</i> (循環 じゅん.かん), so I think of a column of little Roman soldiers with their <i>shields</i> (盾) <i>going</i> (彳) <strong>sequential</strong>ly through the veins of a person, as an anthropomorphization of the immune system.
rrtk	派	keywords		faction
rrtk	派	story		The radical <strong>faction</strong> is almost eliminated, sir. They're living in the <em>sewers</em> (氵) dressed in <em>rags</em> (衣) and <em>dragging</em> (⺁) their supplies.
rrtk	脈	keywords		vein
rrtk	脈	story		To poke a <strong>vein</strong>, the nurse asks you to expose some <em>flesh</em> (月). It's the way she asked that aggravated---"<em>drag </em>(⺁) that <em>rag </em>(衣) up a bit!" she said.<br>
rrtk	衆	keywords		masses
rrtk	衆	story		There was a lot of <i>blood</i> (血) over the <b>masses</b> of <i>squashed zombies</i> (乑).
rrtk	逓	keywords		parcel post
rrtk	逓	story		Have you ever wondered why your <b>parcel post</b> always end up in such bad condition when you get them? Or why you never get them at all? That's because you've never looked at how they're actually delivered - each postman is given a load of parcel post and <i>two</i> (二) <i>towels</i> (巾) to <em>drag</em> (⺁) them down the <i>road</i> (辶) on top of a <i>tigress</i> (乕).
rrtk	段	keywords		grade
rrtk	段	story		In order to get your 1st<strong> grade</strong>, or first-dan (だん) black belt, you have to learn hand to hand combat with new weapons - first the grapple involving the <em>staple gun</em>, and then the <em>missile</em> (殳) deployment technique.
rrtk	鍛	keywords		forge
rrtk	鍛	story		As a discriminating <i>metal</i>(釒)smith, I use the highest <i>grade</i> (段) metals when <b>forging</b> such precision devices as <i>staple guns</i> and <i>missiles</i> (殳).
rrtk	后	keywords		empress
rrtk	后	story		The<strong> empress</strong> is cruel. Normally she'll violently pull her servants by the ear when they've failed to follow orders. But <i>one</i> (一) time she <em>dragged</em> (⺁) this one guy around the palace by the <em>mouth</em> (口). She must have been really angry—ever since that moment, he's never been seen again.
rrtk	幻	keywords		phantasm
rrtk	幻	story		<b>Phantasm</b> of <i>cocoon</i> (幺) floating near the <i>clothes hanger</i> (ヿ)? I have had worse...
rrtk	司	keywords		company director
rrtk	司	story		The <b>company </b><strong>director</strong> has <em>one</em> (一) big <em>mouth</em> (口) and probably no <em>clothes hangers</em> (ヿ) at home, since he's always using the same suit.
rrtk	伺	keywords		visit a superior
rrtk	伺	story		[うかがう] Honorific form of <i>call on</i> (訪). This <i>person</i> (亻) is going to <b>visit his superior</b>, that's why he's headed to the house of the <i>company director</i> (司).
rrtk	詞	keywords		parts of speech
rrtk	詞	story		This kanji is the ending of lots of <strong>parts of speech</strong> like <i>noun</i> (名詞) <i>verb</i> (動詞), <i>adjective</i> (形容詞), <i>adverb</i> (副詞). <em>Company directors</em> (司) are the worst, making up new <i>words </i>(訁) by verbing nouns and nouning verbs. "please action that", "what is the take-home from that?".
rrtk	飼	keywords		domesticate
rrtk	飼	story		When you<strong> domesticate</strong> an animal, you are the <i>director</i> (司) of it's life and what it <i>eats</i> (飠).<br>
rrtk	嗣	keywords		heir
rrtk	嗣	story		Whenever the company director's<strong> heir</strong> opened his <em>mouth</em> (口), he spoke <em>volumes</em> (冊) in praise of the <i>company director</i> (司).
rrtk	舟	keywords		boat
rrtk	舟	story		<i>Cinnabar</i> ( 丹 ) colored<strong> boat</strong>, the extra <em>drop </em>(丶) signifying that the paint hasn't dried yet. The stick represents the oars.
rrtk	舶	keywords		liner
rrtk	舶	story		A<strong> liner</strong> is to <em>boat</em> (舟) as an <i>emperor</i> (皇) is to a <i>king</i> (王), or a <i>chief</i> (伯) is to a <i>person</i> (人): in each case we need only add <em>white</em> (白) to the latter in order to get the former.
rrtk	航	keywords		navigate
rrtk	航	story		In Legend of Zelda: The Wind Waker, you can<strong> navigate</strong> your <em>boat</em> (舟) by summoning <em>whirlwinds </em>(亢).
rrtk	般	keywords		carrier
rrtk	般	story		<strong>Generally</strong> speaking, aircraft<strong> carrier</strong>s are <em>boats</em> (舟) with <em>missiles </em>(殳).
rrtk	盤	keywords		tray
rrtk	盤	story		The deck of an aircraft <em>carrier</em> (般) is generally flat like a <em>dish</em> (皿) or a<strong> tray</strong>.<br>
rrtk	搬	keywords		conveyor
rrtk	搬	story		When workers neglect workplace safety, their <i>fingers</i> (扌) get cut off and carried away by the <b>conveyor</b> belt, which looks like a '<i>finger</i> (扌) <i>carrier</i> (般)' in that case.
rrtk	船	keywords		ship
rrtk	船	story		A boy floats his toy <em>boat</em> (舟) in a <i>gully</i> (㕣) and imagines it as an immense <strong>ship</strong>.<br><br>gully: a ditch or gutter.
rrtk	艦	keywords		warship
rrtk	艦	story		The<strong> warship</strong> towers over the smaller benign <em>boats</em> (舟), <em>overseeing</em> (監) their safe path from port to port.
rrtk	艇	keywords		rowboat
rrtk	艇	story		In Venice, the <em>boat</em> (舟) used by the <em>courts</em> (廷) to transport criminals is a<strong> rowboat</strong>.
rrtk	瓜	keywords		melon
rrtk	瓜	story		If you <i>claw</i> (爪) at a girl's<strong> melon</strong><b>s</b>, she is gonna give you the <i>elbow</i> (厶).
rrtk	弧	keywords		arc
rrtk	弧	story		Joan of<strong> Arc</strong> ("arc" also means "bow" in french) is practicing with a <em>bow</em> (弓), shooting at <i>melons</i> (瓜) in a distant field.
rrtk	孤	keywords		orphan
rrtk	孤	story		This is the happier version of Oliver Twist. Here the<strong> orphan</strong>ed <em>children</em> (子) are served fresh <em>melon</em> (瓜) with every meal. "Please, sir, may I have some more <em>melon</em> (瓜)?" "Why, of course, help yourself!"
rrtk	繭	keywords		cocoon
rrtk	繭	story		Though it's a good thing that the primitive for <b>cocoon</b> has been radically abbreviated from this, its full form as a kanji, the story it holds is a charming one. The silkworm (<i>insect</i> 虫) eats the leaves of the mulberry bush (the <i>flowers</i> 艹), digests them and transforms them into <i>thread</i> (糹) with which it spins about itself, in mystic wisdom, its own coffin (the <i>hood</i> 冂). The <i>dividing line</i> (丨) that separates the two elements helps the picture of the little worm cutting itself off from contact with the outside world, but as a character stroke, it is a clear exception.
rrtk	益	keywords		benefit
rrtk	益	story		(ノಠ益ಠ)ノ彡┻━┻ THEESH KANJI HAS NO<strong> BENEFIT</strong> TO ME!!!!!!!!! RAGE!!!!!!
rrtk	暇	keywords		spare time
rrtk	暇	story		On <em>days</em> (日) when I have<strong> spare time</strong>, I indulge myself in my <em>hobby</em> (叚).
rrtk	敷	keywords		spread
rrtk	敷	story		The <i>acupunturist </i>(尃) decided to<strong> spread</strong> his attention in many <i>directions</i> (方), and be a <i>taskmaster</i> (攵) at none. He <i>announced</i> (旉) it to his boss and he wasn't so happy about it.
rrtk	来	keywords		come
rrtk	来	story		You <em>horny</em> (䒑) bastard, don't<strong> come</strong>, at least <em>not yet</em> (未)!
rrtk	気	keywords		spirit
rrtk	気	story		When you don't let off <em>steam</em> (气), you <em>govern</em> (㐅) your temper. That's the<strong> spirit</strong>! The full kanji (気) encompasses all that the Latin word "<strong>animus</strong>" does: the <strong>mind</strong>, the rational soul in man, consciousness, will, intention, courage, <strong>spirit</strong>, feeling, passion, life, soul... 
rrtk	汽	keywords		vapor
rrtk	汽	story		<i>Water</i> (氵)<strong> vapor</strong> is <i>steam</i> (气).
rrtk	飛	keywords		fly
rrtk	飛	story		Two <em>hummingbirds</em> (飞)<strong> fly</strong> to the <em>measuring box</em> (升) filled with sugar water.
rrtk	沈	keywords		sink
rrtk	沈	story		A dumb blondie hears Archimedes' story for the first time and tries it in her bathroom<strong> sink</strong>. She fills it with <em>water</em> (氵) and puts a <em>garter</em> (冘) inside. The <em>garter</em> (冘) however floats. "Boring!" she thinks, and unplugs the<strong> sink</strong>, draining the <em>water</em> (氵). The <em>garter</em> (冘) swirls in circles and she claps cheerfully, until the <em>garter</em> (冘)<strong> sink</strong>s through the drain too!<br>garter: a band worn around the leg to keep up a stocking or sock.
rrtk	妻	keywords		wife
rrtk	妻	story		I make my<strong> wife</strong> do all the yard work, and as a really mean joke, I bought her <i>ten</i> (十) <i>rakes</i> (⺻) for her birthday this year. "Do the yardwork, <i>woman</i> (女)! You have <i>ten</i> (十) perfectly good <i>rakes</i> (⺻) to choose from!".
rrtk	衰	keywords		decline
rrtk	衰	story		My kanji writing ability has<strong> decline</strong>d so much even my <em>one</em> (一) looks <em>pathetic </em>(哀).
rrtk	衷	keywords		inmost
rrtk	衷	story		A <i>pathetic</i> (哀) guy shared his<strong> inmost</strong> feelings with a girl and she rammed a <em>walking stick</em> (丨) down his throat. It ruptured his<strong> inmost</strong> organs, and also his <i>heart</i> (心) and <i>innermost feelings</i> (衷心).
rrtk	面	keywords		mask
rrtk	面	story		A last minute Halloween <b>mask</b> where it's just a <i>comb</i> (而) and an opening in the middle for my <i>eye</i> (目) to see. Or is it a <i>hundred</i> (百) <i>eyes</i> (目)? 
rrtk	革	keywords		leather
rrtk	革	story		<i>Twenty</i> (廿) stitches of a <i>needle</i> (十) to close a <i>mouth</i> (口) in the <b>leather</b>.
rrtk	靴	keywords		shoes
rrtk	靴	story		If you buy <em>leather</em> (革)<strong> shoes</strong>, you have to "break them in" - wear them so that they <em>change</em> (化) shape to fit your foot.
rrtk	覇	keywords		hegemony
rrtk	覇	story		In the <em>Old West</em> (覀), cowboys had <strong>hegemony</strong> over the Indians despite their <em>leather</em>(革)craft and ability to navigate by the <em>moon </em>(月).<br><br>hegemony: leadership or dominance, especially by one country or social group over others.<br>
rrtk	声	keywords		voice
rrtk	声	story		When an enemy's <em>flag</em> (尸) is raised, a true <em>samurai</em> (士) can <em>split</em> it in half with just his <strong>voice</strong>.
rrtk	呉	keywords		give
rrtk	呉	story		As a present, I <strong>gave</strong> my dentist a <em>hand-crank </em>() <em>tool</em> (具) for spreading <em>mouths</em> (口). He was so happy since it makes his job easier.
rrtk	娯	keywords		recreation
rrtk	娯	story		A man from a less enlightened society comes for a visit, and asks the host to <i>give</i> (呉) him a <i>woman</i> (女) for some<strong> recreation</strong>.
rrtk	誤	keywords		mistake
rrtk	誤	story		“I <i>give</i> (呉) you my <i>word</i> (訁) that I won't make the same <b>mistake</b> twice”<br>
rrtk	蒸	keywords		steam
rrtk	蒸	story		A <i>jellyfish</i> (氶) is 95% <em>water</em> (水), in other words, almost <em>completely</em> (了) made out of <em>water</em> (水). To prepare<strong> steam</strong>ed <em>jellyfish</em> (氶), put it in a pot, turn the <em>fire</em> (灬) on and add some condiment <em>flowers</em> (艹). Once the <em>jellyfish</em> (氶) touches the <em>floor</em> (一) of the pot, it's ready. If you need a <em>helping hand</em> (丞), I'm an expert in preparing "<strong>steam</strong>ed hams."
rrtk	承	keywords		acquiesce
rrtk	承	story		To <i>complete</i> (了) the waterboarding job, you need some <i>water</i> (水) and my <i>hand</i> (手) and then after <i>three</i> (三) times, they will <b>acquiesce</b>.<br>acquiesce: accept something reluctantly but without protest.
rrtk	函	keywords		bin
rrtk	函	story		A<strong> bin</strong> for the disposal of <i>snares</i> (丂), somehow all it takes is a <i>shovel </i>(凵) and a few <em>sparklers </em>(＊) to completely rid of the <i>snares</i> (丂).<br>
rrtk	極	keywords		poles
rrtk	極	story		As we approached the <b>pole</b>, only one <i>tree</i> (木) could be seen. When I set a <i>snare</i> (丂) in hopes of feeding our hungry <i>mouths</i> (口) I realized that the <i>decay</i> (朽) due to frostbite had spread to my <i>crotch</i> (又) – at which point I fell to the <i>ground</i> (一). I needed help <i>urgently</i> (亟).<br><br>North <strong>Pole</strong> (北極) / South <strong>Pole</strong> (南極)<br>
rrtk	牙	keywords		tusk
rrtk	牙	story		I get my<strong> tusk</strong>s at<strong> Tusk</strong>s-牙-Us. This is a pictograph of an elephant. The box shape on the left is its ear, the long vertical stroke is his trunk and the last, <i>diagonal stroke</i> (ノ) is his<strong> tusk</strong>.
rrtk	芽	keywords		bud
rrtk	芽	story		Zoo keepers are baffled as to why the tips of the elephant's <em>tusks</em> (牙) keep <strong>budding</strong>into <em>flowers </em>(艹).
rrtk	邪	keywords		wicked
rrtk	邪	story		The <strong>wicked</strong> queen builds her <em>city walls</em> (阝) out of menacing <em>tusks </em>(牙).
rrtk	雅	keywords		elegant
rrtk	雅	story		A <em>turkey</em> (隹) with a <em>tusk</em> (牙) is a naturally <strong>elegant</strong> combination of flight and strength.<br><br>Antonym: <i>vulgar</i> (俗)
rrtk	釈	keywords		interpretation
rrtk	釈	story		With so many <strong>interpretation</strong>s of the Bible around, you better keep your <em>four-leaf clover</em> (釆) nearby while you study if you intend to know what the author originally had in mind! I think you'd have an easier time <strong>interpreting</strong> the sound of the <i>shaku</i> (尺) correctly!<br>
